time,band,spatial_ref,precipitation,SPI_3,SPI_6
2011-08-01,1,0,166.17162,1.4567655073367949,0.9384317648373633
2011-09-01,1,0,115.72254,1.6473700976223866,1.3926128656132795
2011-10-01,1,0,67.40613,1.4608431164553055,1.6714955181470434
2011-11-01,1,0,81.02554,0.9994546346512617,1.701309965055965
2011-12-01,1,0,10.685278,0.006258189524786472,1.427260539421447
2012-01-01,1,0,5.4144154,-1.382986075332096,0.745723657705672
2012-02-01,1,0,6.6428876,-3.066948236535134,-1.124830875347986
2012-03-01,1,0,23.947607,-2.142180157616559,-2.0686265091603024
2012-04-01,1,0,102.08672,-0.9503677139744542,-1.5486212893213285
2012-05-01,1,0,102.22132,-0.6848694542796528,-1.6452260153034284
2012-06-01,1,0,95.591385,-0.041620068231533365,-1.3272668745075864
2012-07-01,1,0,180.12509,0.9095394165115788,-0.39942929301914387
2012-08-01,1,0,174.38576,1.6074179105950486,1.2667742727653242
2012-09-01,1,0,125.10108,1.825011226059903,1.6409428549627698
2012-10-01,1,0,75.550476,1.573277169201197,1.701948482411221
2012-11-01,1,0,41.36237,0.8723658966295198,1.7403220868159737
2012-12-01,1,0,14.04766,-0.3113325922578258,1.5009780612918866
2013-01-01,1,0,12.526913,-1.9703447790986404,0.724169213073229
2013-02-01,1,0,9.132031,-2.605506681737331,-1.2301867151622166
2013-03-01,1,0,82.37736,-1.092501270508141,-1.6419486330750392
2013-04-01,1,0,120.13699,-0.34076913663854685,-1.180446107229225
2013-05-01,1,0,93.33698,-0.09560179463119536,-1.10926788942278
2013-06-01,1,0,90.6019,-0.002363266550259781,-0.8690960879730937
2013-07-01,1,0,176.27472,0.789533625805385,0.023913478585966007
2013-08-01,1,0,160.47958,1.502186021233106,1.598746922889244
2013-09-01,1,0,98.90589,1.6559858084735306,1.4594773790054152
2013-10-01,1,0,100.05149,1.5057168359857265,1.5710732082878593
2013-11-01,1,0,77.054756,1.0647397510150185,1.782956798004943
2013-12-01,1,0,4.5538564,0.23412739907638463,1.5283091192129057
2014-01-01,1,0,6.759188,-1.5440143102252069,0.7543070760072024
2014-02-01,1,0,15.50582,-2.903351991694813,-0.9472512220724405
2014-03-01,1,0,69.553604,-1.2311662369111964,-1.2762549614551586
2014-04-01,1,0,84.09622,-0.643862751361394,-1.337342750230994
2014-05-01,1,0,133.737,-0.16401863831941538,-1.2162167225701979
2014-06-01,1,0,69.893,-0.15817622363010603,-1.043054528217484
2014-07-01,1,0,119.48267,0.5252385188521317,-0.5328596634986718
2014-08-01,1,0,169.13432,1.1603963596447793,1.0174501943217251
2014-09-01,1,0,115.16295,1.5267108751215799,1.2308039142639051
2014-10-01,1,0,127.455284,1.725745758147799,1.631293157594494
2014-11-01,1,0,38.25645,1.0909958362608971,1.5344624931416033
2014-12-01,1,0,6.1831365,0.13788716094421402,1.3564799150858806
2015-01-01,1,0,5.9353423,-2.4202750569791442,0.8424372520804861
